ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
29Q138,Q,4,Q138,P.S. 138 SUNRISE,K-8,1,29,29,NY,11422,James Mc Enaney,718-528-9053,718-723-5670,"PK,0K,01,02,03,04,05,06,07,08,SE",251-11 WELLER AVENUE,2004,QUEENS,"-73.73517,40.65972",81,"251-11 WELLER AVENUE, QUEENS, NY, 11422",1328,Non_Exact,Match,40.65972,-73.73517,"251 WELLER AVE, JAMAICA, NY, 11422",L,NY,36,59721840,66000,11422
17K531,K,2,K531,"SCHOOL FOR HUMAN RIGHTS, THE",Secondary School,1,17,17,NY,11203,MICHAEL ALEXANDER,718-771-4793,718-771-4815,"06,07,08,09,10,11,12,SE",600 KINGSTON AVENUE,2000,BROOKLYN,"-73.942535,40.65971",47,"600 KINGSTON AVENUE, BROOKLYN, NY, 11203",1329,Exact,Match,40.65971,-73.942535,"600 KINGSTON AVE, BROOKLYN, NY, 11203",R,NY,36,59079806,81000,11203
17K533,K,2,K533,SCHOOL FOR DEMOCRACY AND  LEADERSHIP,Secondary School,1,17,17,NY,11203,REBECCA OSTRO,718-771-4865,718-771-5847,"06,07,08,09,10,11,12,SE",600 KINGSTON AVENUE,2000,BROOKLYN,"-73.942535,40.65971",47,"600 KINGSTON AVENUE, BROOKLYN, NY, 11203",1330,Exact,Match,40.65971,-73.942535,"600 KINGSTON AVE, BROOKLYN, NY, 11203",R,NY,36,59079806,81000,11203
17K544,K,2,K544,INTERNATIONAL ARTS BUSINESS SCHOOL,High school,1,17,17,NY,11203,Ms. Sheila Hanley,718-467-7400,718-604-3029,"09,10,11,12,SE",600 KINGSTON AVENUE,2000,BROOKLYN,"-73.942535,40.65971",47,"600 KINGSTON AVENUE, BROOKLYN, NY, 11203",1331,Exact,Match,40.65971,-73.942535,"600 KINGSTON AVE, BROOKLYN, NY, 11203",R,NY,36,59079806,81000,11203
17K546,K,2,K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES  OF TOMORRO,High school,1,17,17,NY,11203,Ben Shuldiner,718-756-5325,718-363-3206,"09,10,11,12",600 KINGSTON AVENUE,2000,BROOKLYN,"-73.942535,40.65971",47,"600 KINGSTON AVENUE, BROOKLYN, NY, 11203",1332,Exact,Match,40.65971,-73.942535,"600 KINGSTON AVE, BROOKLYN, NY, 11203",R,NY,36,59079806,81000,11203
18K219,K,2,K219,P.S. 219 KENNEDY-KING,Elementary,1,18,18,NY,11212,Ms. Winsome Smith,718-342-0493,718-345-3065,"PK,0K,01,02,03,04,05,SE",1060 CLARKSON AVENUE,1002,BROOKLYN,"-73.922935,40.659283",47,"1060 CLARKSON AVENUE, BROOKLYN, NY, 11212",1333,Exact,Match,40.659283,-73.922935,"1060 CLARKSON AVE, BROOKLYN, NY, 11212",R,NY,36,59083634,88600,11212
17K397,K,2,K397,P.S. 397 FOSTER-LAURIE,Elementary,1,17,17,NY,11203,NANCY COLON,718-774-5200,718-953-4856,"0K,01,02,03,04,05,SE",490 FENIMORE STREET,2002,BROOKLYN,"-73.94627,40.658947",47,"490 FENIMORE STREET, BROOKLYN, NY, 11203",1334,Exact,Match,40.658947,-73.94627,"490 FENIMORE ST, BROOKLYN, NY, 11203",R,NY,36,59079824,81000,11203
18K588,K,2,K588,MIDDLE SCHOOL FOR ART AND PHILOSOPHY,Junior High-Intermediate-Middle,1,18,18,NY,11212,ANDREW BUCK,718-342-7563,718-342-8131,"06,07,08,SE",1084 LENOX ROAD,2001,BROOKLYN,"-73.91951,40.658684",47,"1084 LENOX ROAD, BROOKLYN, NY, 11212",1335,Exact,Match,40.658684,-73.91951,"1084 LENOX RD, BROOKLYN, NY, 11212",R,NY,36,59084002,88600,11212
84K608,K,2,K608,KINGS COLLEGIATE CHARTER SCHOOL,Secondary School,2,18,84,NY,11212,Scott Schuster,718-342-6047,718-342-6727,"05,06,07,08",1084 LENOX ROAD,2001,BROOKLYN,"-73.91951,40.658684",47,"1084 LENOX ROAD, BROOKLYN, NY, 11212",1336,Exact,Match,40.658684,-73.91951,"1084 LENOX RD, BROOKLYN, NY, 11212",R,NY,36,59084002,88600,11212
18K581,K,2,K581,EAST FLATBUSH COMMUNITY RESEARCH SCHOOL,Junior High-Intermediate-Middle,1,18,18,NY,11203,DAVID MANNING,718-773-3059,718-773-3827,"06,07,08,SE",905 WINTHROP STREET,1008,BROOKLYN,"-73.92894,40.658436",47,"905 WINTHROP STREET, BROOKLYN, NY, 11203",1337,Exact,Match,40.658436,-73.92894,"905 WINTHROP ST, BROOKLYN, NY, 11203",L,NY,36,59083567,88000,11203
18K589,K,2,K589,ARTS & MEDIA PREPARATORY ACADEMY,High school,1,18,18,NY,11203,ROBERT HALL,718-773-3908,718-773-7274,"09,10,11,12,SE",905 WINTHROP STREET,1008,BROOKLYN,"-73.92894,40.658436",47,"905 WINTHROP STREET, BROOKLYN, NY, 11203",1338,Exact,Match,40.658436,-73.92894,"905 WINTHROP ST, BROOKLYN, NY, 11203",L,NY,36,59083567,88000,11203
18K598,K,2,K598,MIDDLE SCHOOL OF MARKETING AND LEGAL STUDIES,Junior High-Intermediate-Middle,1,18,18,NY,11203,JAMEELA HORTON-BALL,718-773-7343,718-773-7946,"06,07,08,SE",905 WINTHROP STREET,1008,BROOKLYN,"-73.92894,40.658436",47,"905 WINTHROP STREET, BROOKLYN, NY, 11203",1339,Exact,Match,40.658436,-73.92894,"905 WINTHROP ST, BROOKLYN, NY, 11203",L,NY,36,59083567,88000,11203
27Q207,Q,4,Q207,P.S. 207 ROCKWOOD PARK,K-8,1,27,27,NY,11414,LINDA SPADARO,718-848-2700,718-848-4226,"PK,0K,01,02,03,04,05,06,07,08,SE",159-15 88 STREET,5004,QUEENS,"-73.84446,40.658173",81,"159-15 88 STREET, QUEENS, NY, 11414",1340,Non_Exact,Match,40.658173,-73.84446,"159 88TH ST, JAMAICA, NY, 11414",L,NY,36,59708577,89200,11414
15K172,K,2,K172,P.S. 172 BEACON SCHOOL OF EXCELLENCE,Elementary,1,15,15,NY,11232,Jack Spatola,718-965-4200,718-965-2468,"PK,0K,01,02,03,04,05,SE",825 4 AVENUE,1005,BROOKLYN,"-74.00066,40.657913",47,"825 4 AVENUE, BROOKLYN, NY, 11232",1341,Exact,Match,40.657913,-74.00066,"825 4TH AVE, BROOKLYN, NY, 11232",L,NY,36,59094021,10100,11232
19K273,K,2,K273,P.S. 273 WORTMAN,Elementary,1,19,19,NY,11207,MELESSA AVERY,718-649-5739,718-927-2230,"0K,01,02,03,04,05,SE",923 JEROME STREET,1011,BROOKLYN,"-73.879295,40.657837",47,"923 JEROME STREET, BROOKLYN, NY, 11207",1342,Exact,Match,40.657837,-73.879295,"923 JEROME ST, BROOKLYN, NY, 11207",L,NY,36,59085692,107800,11207
15K154,K,2,K154,MAGNET SCHOOL FOR SCIENCE & TECHNOLOGY,Elementary,1,15,15,NY,11215,SAMUEL ORTIZ,718-768-0057,718-832-2573,"PK,0K,01,02,03,04,05,SE",1625 11 AVENUE,2001,BROOKLYN,"-73.97619,40.657463",47,"1625 11 AVENUE, BROOKLYN, NY, 11215",1343,Exact,Match,40.657463,-73.97619,"1625 11TH AVE, BROOKLYN, NY, 11215",L,NY,36,59078358,17100,11215
23K165,K,2,K165,P.S. 165 IDA POSNER,K-8,1,23,23,NY,11212,Fran Ellers,718-495-7759,718-345-8255,"PK,0K,01,02,03,04,05,06,07,08,SE",76 LOTT AVENUE,2003,BROOKLYN,"-73.911064,40.657444",47,"76 LOTT AVENUE, BROOKLYN, NY, 11212",1344,Exact,Match,40.657444,-73.911064,"76 LOTT AVE, BROOKLYN, NY, 11212",R,NY,36,59084120,89600,11212
75K004,K,2,K004,P.S. K004,K-8,1,19,75,NY,11207,DEBORAH EVANS,718-498-6680,718-927-3554,"PK,0K,01,02,03,04,05,06,SE",530 STANLEY AVENUE,2009,BROOKLYN,"-73.88894,40.65718",47,"530 STANLEY AVENUE, BROOKLYN, NY, 11207",1345,Exact,Match,40.65718,-73.88894,"530 STANLEY AVE, BROOKLYN, NY, 11207",R,NY,36,59085329,110400,11207
18K268,K,2,K268,P.S. 268 EMMA LAZARUS,Elementary,1,18,18,NY,11203,Vangela Kirton,718-773-5332,718-493-7448,"PK,0K,01,02,03,04,05,SE",133 EAST  53 STREET,3000,BROOKLYN,"-73.92802,40.657032",47,"133 EAST  53 STREET, BROOKLYN, NY, 11203",1346,Exact,Match,40.657032,-73.92802,"133 E 53RD ST, BROOKLYN, NY, 11203",L,NY,36,59083568,87800,11203
75K140,K,2,K140,P.S. K140,K-8,1,23,75,NY,11212,MICHELLE CARPENTER,718-498-2800,718-498-9192,"PK,0K,01,02,03,04,05,06,07,08,SE",985 ROCKAWAY AVENUE,3003,BROOKLYN,"-73.90738,40.656586",47,"985 ROCKAWAY AVENUE, BROOKLYN, NY, 11212",1347,Exact,Match,40.656586,-73.90738,"985 ROCKAWAY AVE, BROOKLYN, NY, 11212",L,NY,36,59084147,91600,11212
23K518,K,2,K518,KAPPA V,Junior High-Intermediate-Middle,1,23,23,NY,11212,DELLIE EDWARDS,718-922-4690,,"06,07,08,SE",985 ROCKAWAY AVENUE,3003,BROOKLYN,"-73.90738,40.656586",47,"985 ROCKAWAY AVENUE, BROOKLYN, NY, 11212",1348,Exact,Match,40.656586,-73.90738,"985 ROCKAWAY AVE, BROOKLYN, NY, 11212",L,NY,36,59084147,91600,11212
23K643,K,2,K643,BROOKLYN DEMOCRACY ACADEMY,High school,1,23,23,NY,11212,THOMAS MCKENNA,718-342-6348,718-342-6708,"09,10,11,12,SE",985 ROCKAWAY AVENUE,3003,BROOKLYN,"-73.90738,40.656586",47,"985 ROCKAWAY AVENUE, BROOKLYN, NY, 11212",1349,Exact,Match,40.656586,-73.90738,"985 ROCKAWAY AVE, BROOKLYN, NY, 11212",L,NY,36,59084147,91600,11212
23K647,K,2,K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,High school,1,23,23,NY,11212,MERI YALLOWITZ,718-342-6249,718-342-6329,"09,10,11,12,SE",985 ROCKAWAY AVENUE,3003,BROOKLYN,"-73.90738,40.656586",47,"985 ROCKAWAY AVENUE, BROOKLYN, NY, 11212",1350,Exact,Match,40.656586,-73.90738,"985 ROCKAWAY AVE, BROOKLYN, NY, 11212",L,NY,36,59084147,91600,11212
17K002,K,2,K002,M.S. 002,Junior High-Intermediate-Middle,1,17,17,NY,11226,ADRIENNE SPENCER,718-462-6992,718-284-7717,"06,07,08,SE",655 PARKSIDE AVENUE,2001,BROOKLYN,"-73.95161,40.656178",47,"655 PARKSIDE AVENUE, BROOKLYN, NY, 11226",1351,Exact,Match,40.656178,-73.95161,"655 PARKSIDE AVE, BROOKLYN, NY, 11226",L,NY,36,59079612,80200,11226
75K141,K,2,K141,P.S. K141,K-12 all grades,1,17,75,NY,11226,MICHELE THORNTON MANNIX,718-941-0320,718-941-3152,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",655 PARKSIDE AVENUE,2001,BROOKLYN,"-73.95161,40.656178",47,"655 PARKSIDE AVENUE, BROOKLYN, NY, 11226",1352,Exact,Match,40.656178,-73.95161,"655 PARKSIDE AVE, BROOKLYN, NY, 11226",L,NY,36,59079612,80200,11226
84K704,K,2,K704,EXPLORE CHARTER SCHOOL,K-8,2,17,84,NY,11226,Tracy Rebe,718-704-4484,718-703-8550,"0K,01,02,03,04,05,06,07,08",655 PARKSIDE AVENUE,2001,BROOKLYN,"-73.95161,40.656178",47,"655 PARKSIDE AVENUE, BROOKLYN, NY, 11226",1353,Exact,Match,40.656178,-73.95161,"655 PARKSIDE AVE, BROOKLYN, NY, 11226",L,NY,36,59079612,80200,11226
29Q181,Q,4,Q181,P.S. 181 BROOKFIELD,Elementary,1,29,29,NY,11413,ANDREA BELCHER,718-528-5807,718-723-7825,"PK,0K,01,02,03,04,05,SE",148-15 230 STREET,2012,QUEENS,"-73.75318,40.656178",81,"148-15 230 STREET, QUEENS, NY, 11413",1354,Non_Exact,Match,40.656178,-73.75318,"148 230TH ST, JAMAICA, NY, 11413",L,NY,36,59721386,69400,11413
19K306,K,2,K306,P.S. 306 ETHAN ALLEN,K-8,1,19,19,NY,11207,LAWRENCE BURROUGHS,718-649-3155,718-927-2243,"PK,0K,01,02,03,04,05,06,07,08,SE",970 VERMONT STREET,1018,BROOKLYN,"-73.88661,40.656094",47,"970 VERMONT STREET, BROOKLYN, NY, 11207",1355,Exact,Match,40.656094,-73.88661,"970 VERMONT ST, BROOKLYN, NY, 11207",R,NY,36,59085385,110400,11207
17K092,K,2,K092,P.S. 092 ADRIAN HEGEMAN,Elementary,1,17,17,NY,11226,Ms. Diana Rahmaan,718-462-2087,718-284-8289,"PK,0K,01,02,03,04,05,SE",601 PARKSIDE AVENUE,2003,BROOKLYN,"-73.95352,40.656055",47,"601 PARKSIDE AVENUE, BROOKLYN, NY, 11226",1356,Exact,Match,40.656055,-73.95352,"601 PARKSIDE AVE, BROOKLYN, NY, 11226",L,NY,36,59079536,80200,11226
17K796,K,3,K796,Lefferts Garden Charter School,Elementary,2,17,84,NY,11226,Marc Magnus Sharpe,718-284-2093,718-284-2162,"0K,01",601 PARKSIDE AVENUE,2003,BROOKLYN,"-73.95352,40.656055",47,"601 PARKSIDE AVENUE, BROOKLYN, NY, 11226",1357,Exact,Match,40.656055,-73.95352,"601 PARKSIDE AVE, BROOKLYN, NY, 11226",L,NY,36,59079536,80200,11226
15K667,K,1,K667,SUNSET PARK HIGH SCHOOL,High school,1,15,15,NY,11232,CORINNE VINAL,718-840-1900,718-840-1925,"09,10,SE",153 35TH STREET,3001,BROOKLYN,"-74.00528,40.655743",47,"153 35TH STREET, BROOKLYN, NY, 11232",1358,Exact,Match,40.655743,-74.00528,"153 35TH ST, BROOKLYN, NY, 11232",L,NY,36,59093994,8400,11232
15K707,,3,K707,Brooklyn Prospect Charter School,Secondary School,2,15,84,NY,11232,LaNolia Omowanile,718-965-7950,718-965-7975,"06,07",153 35TH STREET,3001,BROOKLYN,"-74.00528,40.655743",47,"153 35TH STREET, BROOKLYN, NY, 11232",1359,Exact,Match,40.655743,-74.00528,"153 35TH ST, BROOKLYN, NY, 11232",L,NY,36,59093994,8400,11232
18K235,K,2,K235,P.S. 235 LENOX,K-8,1,18,18,NY,11203,LISA SOLITARIO,718-773-4869,718-773-0048,"PK,0K,01,02,03,04,05,06,07,08,SE",525 LENOX ROAD,2000,BROOKLYN,"-73.940994,40.65471",47,"525 LENOX ROAD, BROOKLYN, NY, 11203",1360,Exact,Match,40.65471,-73.940994,"525 LENOX RD, BROOKLYN, NY, 11203",L,NY,36,59079866,81400,11203
18K792,K,3,K792,The Cultural Arts Academy at Spring Creek Charter,K-12 all grades,2,18,84,NY,11212,Laurie Midgette,718-683-3300,718-272-1330,"0K,01",1400 LINDEN BOULEVARD,2003,BROOKLYN,"-73.90865,40.6543",47,"1400 LINDEN BOULEVARD, BROOKLYN, NY, 11212",1361,Exact,Match,40.6543,-73.90865,"1400 LINDEN BLVD, BROOKLYN, NY, 11212",R,NY,36,640860140,92200,11212
75K371,K,2,K371,P.S. 371 - LILLIAN L. RASHKIS,High school,1,15,75,NY,11232,Joan Antonelli,718-788-7608,718-832-2213,"09,10,11,12,SE",355 37 STREET,3003,BROOKLYN,"-74.00584,40.654263",47,"355 37 STREET, BROOKLYN, NY, 11232",1362,Exact,Match,40.654263,-74.00584,"355 37TH ST, BROOKLYN, NY, 11232",L,NY,36,59093980,8400,11232
19K260,K,2,K260,P.S. 260 BREUCKELEN,Elementary,1,19,19,NY,11207,PIERRE RAYMOND,718-649-9216,718-927-2215,"PK,0K,01,02,03,04,05,06,SE",875 WILLIAMS AVENUE,2000,BROOKLYN,"-73.89471,40.65386",47,"875 WILLIAMS AVENUE, BROOKLYN, NY, 11207",1363,Exact,Match,40.65386,-73.89471,"875 WILLIAMS AVE, BROOKLYN, NY, 11207",L,NY,36,59084970,98200,11207
19K325,K,3,K325,The Fresh Creek School,Elementary,1,19,19,NY,11207,Jacquie Danvers Coombs,718-935-3608,,"0K,01,02,03,04,05,SE",875 WILLIAMS AVENUE,2000,BROOKLYN,"-73.89471,40.65386",47,"875 WILLIAMS AVENUE, BROOKLYN, NY, 11207",1364,Exact,Match,40.65386,-73.89471,"875 WILLIAMS AVE, BROOKLYN, NY, 11207",L,NY,36,59084970,98200,11207
18K135,K,2,K135,P.S. 135 SHELDON A. BROOKNER,Elementary,1,18,18,NY,11203,Trevlyn Mcrae,718-693-4363,718-941-0847,"PK,0K,01,02,03,04,05,SE",684 LINDEN BOULEVARD,2003,BROOKLYN,"-73.93319,40.65364",47,"684 LINDEN BOULEVARD, BROOKLYN, NY, 11203",1365,Exact,Match,40.65364,-73.93319,"684 LINDEN BLVD, BROOKLYN, NY, 11203",R,NY,36,59083553,87000,11203
29Q195,Q,4,Q195,P.S. 195 WILLIAM HABERLE,Elementary,1,29,29,NY,11422,BERYL BAILEY,718-723-0313,718-723-7826,"PK,0K,01,02,03,04,05,SE",253-50 149 AVENUE,6005,QUEENS,"-73.73557,40.653",81,"253-50 149 AVENUE, QUEENS, NY, 11422",1366,Non_Exact,Match,40.653,-73.73557,"253 149TH AVE, JAMAICA, NY, 11422",R,NY,36,59721897,66400,11422
15K024,K,2,K024,P.S. 024,Elementary,1,15,15,NY,11232,CHRISTINA FUENTES,718-832-9366,718-832-9360,"PK,0K,01,02,03,04,05,SE",427 38 STREET,2000,BROOKLYN,"-74.004906,40.65278",47,"427 38 STREET, BROOKLYN, NY, 11232",1367,Exact,Match,40.65278,-74.004906,"427 38TH ST, BROOKLYN, NY, 11232",L,NY,36,59093996,8400,11232
15K136,K,2,K136,I.S. 136 CHARLES O. DEWEY,Junior High-Intermediate-Middle,1,15,15,NY,11232,ERIC SACKLER,718-965-3333,718-965-9567,"06,07,08,SE",4004 4 AVENUE,3000,BROOKLYN,"-74.00682,40.65201",47,"4004 4 AVENUE, BROOKLYN, NY, 11232",1368,Exact,Match,40.65201,-74.00682,"4004 4TH AVE, BROOKLYN, NY, 11232",R,NY,36,59094748,8200,11232
15K821,K,2,K821,SUNSET PARK PREP,Junior High-Intermediate-Middle,1,15,15,NY,11232,LOLA PADIN,718-965-3331,718-965-3330,"06,07,08,SE",4004 4 AVENUE,3000,BROOKLYN,"-74.00682,40.65201",47,"4004 4 AVENUE, BROOKLYN, NY, 11232",1369,Exact,Match,40.65201,-74.00682,"4004 4TH AVE, BROOKLYN, NY, 11232",R,NY,36,59094748,8200,11232
18K233,K,2,K233,P.S. 233 LANGSTON HUGHES,Elementary,1,18,18,NY,11236,DENEAN STEPHENS-SPELLMAN,718-346-8103,718-345-3078,"PK,0K,01,02,03,04,05,SE",9301 AVENUE B,1000,BROOKLYN,"-73.91407,40.650986",47,"9301 AVENUE B, BROOKLYN, NY, 11236",1370,Exact,Match,40.650986,-73.91407,"9301 AVE B, BROOKLYN, NY, 11236",L,NY,36,59086172,93000,11236
17K249,K,2,K249,P.S. 249 THE CATON,Elementary,1,17,17,NY,11226,Ms. Elisa Brown,718-282-8828,718-284-5146,"PK,0K,01,02,03,SE",18 MARLBOROUGH ROAD,2002,BROOKLYN,"-73.96606,40.649784",47,"18 MARLBOROUGH ROAD, BROOKLYN, NY, 11226",1371,Exact,Match,40.649784,-73.96606,"18 MARLBOROUGH RD, BROOKLYN, NY, 11226",R,NY,36,59080864,50600,11226
17K382,K,2,K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION,Secondary School,1,17,17,NY,11226,Doris Unger,718-564-2566,718-564-2567,"06,07,08,09,10,11,12,SE",911 FLATBUSH AVENUE,1003,BROOKLYN,"-73.95851,40.64961",47,"911 FLATBUSH AVENUE, BROOKLYN, NY, 11226",1372,Exact,Match,40.64961,-73.95851,"911 FLATBUSH AVE, BROOKLYN, NY, 11226",L,NY,36,59080985,79400,11226
17K408,K,2,K408,ACADEMY OF  HOSPITALITY AND TOURISM,High school,1,17,17,NY,11226,ADAM BREIER,718-564-2580,718-564-2581,"09,10,11,12,SE",911 FLATBUSH AVENUE,1003,BROOKLYN,"-73.95851,40.64961",47,"911 FLATBUSH AVENUE, BROOKLYN, NY, 11226",1373,Exact,Match,40.64961,-73.95851,"911 FLATBUSH AVE, BROOKLYN, NY, 11226",L,NY,36,59080985,79400,11226
17K537,K,2,K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,High school,1,17,17,NY,11226,MARY PRENDERGAST,718-564-2470,718-564-2471,"09,10,11,12,SE",911 FLATBUSH AVENUE,1003,BROOKLYN,"-73.95851,40.64961",47,"911 FLATBUSH AVENUE, BROOKLYN, NY, 11226",1374,Exact,Match,40.64961,-73.95851,"911 FLATBUSH AVE, BROOKLYN, NY, 11226",L,NY,36,59080985,79400,11226
17K539,K,2,K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,High school,1,17,17,NY,11226,LEONARD KASSAN,718-564-2551,718-564-2552,"09,10,11,12,SE",911 FLATBUSH AVENUE,1003,BROOKLYN,"-73.95851,40.64961",47,"911 FLATBUSH AVENUE, BROOKLYN, NY, 11226",1375,Exact,Match,40.64961,-73.95851,"911 FLATBUSH AVE, BROOKLYN, NY, 11226",L,NY,36,59080985,79400,11226
17K543,K,2,K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",Secondary School,1,17,17,NY,11226,Dr. Eric L. Blake,718-564-2540,718-564-2541,"06,07,08,09,10,11,12,SE",911 FLATBUSH AVENUE,1003,BROOKLYN,"-73.95851,40.64961",47,"911 FLATBUSH AVENUE, BROOKLYN, NY, 11226",1376,Exact,Match,40.64961,-73.95851,"911 FLATBUSH AVE, BROOKLYN, NY, 11226",L,NY,36,59080985,79400,11226
15K001,K,2,K001,P.S. 001 THE BERGEN,Elementary,1,15,15,NY,11220,Jennifer Eusanio,718-567-7661,718-567-9771,"PK,0K,01,02,03,04,05,SE",309 47 STREET,3001,BROOKLYN,"-74.01236,40.64908",47,"309 47 STREET, BROOKLYN, NY, 11220",1377,Exact,Match,40.64908,-74.01236,"309 47TH ST, BROOKLYN, NY, 11220",L,NY,36,59094397,8000,11220
18K066,K,2,K066,P.S. 66,K-8,1,18,18,NY,11236,Lucille Jackson,718-922-3505,718-922-3105,"PK,0K,01,02,03,04,05,06,07,08,SE",845 EAST  96 STREET,1000,BROOKLYN,"-73.90786,40.648903",47,"845 EAST  96 STREET, BROOKLYN, NY, 11236",1378,Exact,Match,40.648903,-73.90786,"845 E 96TH ST, BROOKLYN, NY, 11236",L,NY,36,59086301,97000,11236
17K246,K,2,K246,M.S. 246 WALT WHITMAN,Junior High-Intermediate-Middle,1,17,17,NY,11226,BENTLY WARRINGTON,718-282-5230,718-284-6429,"06,07,08,SE",72 VERONICA PLACE,1007,BROOKLYN,"-73.95282,40.648655",47,"72 VERONICA PLACE, BROOKLYN, NY, 11226",1379,Exact,Match,40.648655,-73.95282,"72 VERONICA PL, BROOKLYN, NY, 11226",R,NY,36,59081395,79400,11226
17K726,,3,K726,Fahari Academy Charter School,Secondary School,2,17,84,NY,11226,Catina Venning,718-282-5139,718-282-5397,"05,06",72 VERONICA PLACE,1007,BROOKLYN,"-73.95282,40.648655",47,"72 VERONICA PLACE, BROOKLYN, NY, 11226",1380,Exact,Match,40.648655,-73.95282,"72 VERONICA PL, BROOKLYN, NY, 11226",R,NY,36,59081395,79400,11226
18K563,K,2,K563,IT TAKES A VILLAGE ACADEMY,High school,1,18,18,NY,11203,MARINA VINITSKAYA,718-629-2307,718-629-6162,"09,10,11,12,SE",5800 TILDEN AVENUE,2002,BROOKLYN,"-73.922775,40.648624",47,"5800 TILDEN AVENUE, BROOKLYN, NY, 11203",1381,Exact,Match,40.648624,-73.922775,"5800 TILDEN AVE, BROOKLYN, NY, 11203",R,NY,36,59085874,93600,11203
18K569,K,2,K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,High school,1,18,18,NY,11203,MATT BROWN,718-629-1204,718-629-1076,"09,10,11,12,SE",5800 TILDEN AVENUE,2002,BROOKLYN,"-73.922775,40.648624",47,"5800 TILDEN AVENUE, BROOKLYN, NY, 11203",1382,Exact,Match,40.648624,-73.922775,"5800 TILDEN AVE, BROOKLYN, NY, 11203",R,NY,36,59085874,93600,11203
18K629,K,2,K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,High school,1,18,18,NY,11203,DIANE VARANO,718-968-6630,718-968-6635,"09,10,11,SE",5800 TILDEN AVENUE,2002,BROOKLYN,"-73.922775,40.648624",47,"5800 TILDEN AVENUE, BROOKLYN, NY, 11203",1383,Exact,Match,40.648624,-73.922775,"5800 TILDEN AVE, BROOKLYN, NY, 11203",R,NY,36,59085874,93600,11203
17K006,K,2,K006,P.S. 006,Elementary,1,17,17,NY,11226,ELLEN CARLISLE,718-856-6560,718-856-7493,"0K,01,02,03,04,05,SE",43 SNYDER AVENUE,1003,BROOKLYN,"-73.95716,40.648586",47,"43 SNYDER AVENUE, BROOKLYN, NY, 11226",1384,Exact,Match,40.648586,-73.95716,"43 SNYDER AVE, BROOKLYN, NY, 11226",L,NY,36,59081363,79400,11226
15K130,K,2,K130,P.S. 130 THE PARKSIDE,Elementary,1,15,15,NY,11218,MARIA NUNZIATA,718-686-1940,718-854-9756,"PK,0K,01,02,03,04,05,SE",70 OCEAN PARKWAY,2005,BROOKLYN,"-73.9754,40.64845",47,"70 OCEAN PARKWAY, BROOKLYN, NY, 11218",1385,Exact,Match,40.64845,-73.9754,"70 OCEAN PKWY, BROOKLYN, NY, 11218",R,NY,36,59080545,50000,11218
18K244,K,2,K244,P.S. 244 RICHARD R. GREEN,Elementary,1,18,18,NY,11203,Ms. Grace Alesia,718-346-6240,718-345-3083,"PK,0K,01,02,03,04,05,SE",5404 TILDEN AVENUE,1003,BROOKLYN,"-73.92601,40.648422",47,"5404 TILDEN AVENUE, BROOKLYN, NY, 11203",1386,Exact,Match,40.648422,-73.92601,"5404 TILDEN AVE, BROOKLYN, NY, 11203",R,NY,36,59085833,94600,11203
17K181,K,2,K181,P.S. 181 BROOKLYN,K-8,1,17,17,NY,11203,LOWELL COLEMAN,718-462-5298,718-284-5053,"PK,0K,01,02,03,04,05,06,07,08,SE",1023 NEW YORK AVENUE,3001,BROOKLYN,"-73.946396,40.648396",47,"1023 NEW YORK AVENUE, BROOKLYN, NY, 11203",1387,Exact,Match,40.648396,-73.946396,"1023 NEW YORK AVE, BROOKLYN, NY, 11203",L,NY,36,59081522,85600,11203
18K366,K,2,K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,18,18,NY,11236,Ingrid Thomas-Clark,718-688-6400,718-688-6401,"06,07,SE",965 EAST 107TH STREET,1000,BROOKLYN,"-73.89211,40.6474",47,"965 EAST 107TH STREET, BROOKLYN, NY, 11236",1388,Exact,Match,40.6474,-73.89211,"965 E 107TH ST, BROOKLYN, NY, 11236",L,NY,36,59086966,98400,11236
18K673,K,2,K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,High school,1,18,18,NY,11236,PATRICK MCGILLICUDDY,718-688-6450,718-688-6451,"09,10,11,12,SE",965 EAST 107TH STREET,1000,BROOKLYN,"-73.89211,40.6474",47,"965 EAST 107TH STREET, BROOKLYN, NY, 11236",1389,Exact,Match,40.6474,-73.89211,"965 E 107TH ST, BROOKLYN, NY, 11236",L,NY,36,59086966,98400,11236
